:START_ID,:END_ID,relation,:TYPE
HN3725,ETCM_Target_Genes_id_330,target_is,target
HN3725,ETCM_Target_Genes_id_1709,target_is,target
HN3725,ETCM_Target_Genes_id_425,target_is,target
HN3725,ETCM_Target_Genes_id_1067,target_is,target
HN3725,ETCM_Target_Genes_id_1335,target_is,target
HN3725,ETCM_Target_Genes_id_1426,target_is,target
HN3725,ETCM_Target_Genes_id_1402,target_is,target
HN3725,ETCM_Target_Genes_id_843,target_is,target
HN3725,ETCM_Target_Genes_id_1736,target_is,target
HN3725,ETCM_Target_Genes_id_1069,target_is,target
HN3725,ETCM_Target_Genes_id_1034,target_is,target
HN3725,ETCM_Target_Genes_id_2032,target_is,target
HN3725,ETCM_Target_Genes_id_695,target_is,target
HN3725,ETCM_Target_Genes_id_1662,target_is,target
HN3725,ETCM_Target_Genes_id_510,target_is,target
HN3725,ETCM_Target_Genes_id_936,target_is,target
HN3725,ETCM_Target_Genes_id_511,target_is,target
HN3725,ETCM_Target_Genes_id_1522,target_is,target
HN3725,ETCM_Target_Genes_id_512,target_is,target
HN3725,ETCM_Target_Genes_id_1599,target_is,target
HN3725,ETCM_Target_Genes_id_825,target_is,target
HN3725,ETCM_Target_Genes_id_69,target_is,target
HN3725,ETCM_Target_Genes_id_198,target_is,target
HN3725,ETCM_Target_Genes_id_1722,target_is,target
HN3725,ETCM_Target_Genes_id_814,target_is,target
HN3725,ETCM_Target_Genes_id_815,target_is,target
HN3725,ETCM_Target_Genes_id_2031,target_is,target
HN3725,ETCM_Target_Genes_id_816,target_is,target
HN3725,ETCM_Target_Genes_id_1156,target_is,target
HN3725,ETCM_Target_Genes_id_523,target_is,target
HN3725,ETCM_Target_Genes_id_1157,target_is,target
HN3725,ETCM_Target_Genes_id_1737,target_is,target
HN3725,ETCM_Target_Genes_id_524,target_is,target
HN3725,ETCM_Target_Genes_id_525,target_is,target
HN3725,ETCM_Target_Genes_id_526,target_is,target
HN3725,ETCM_Target_Genes_id_1659,target_is,target
HN3725,ETCM_Target_Genes_id_527,target_is,target
HN3725,ETCM_Target_Genes_id_528,target_is,target
HN3725,ETCM_Target_Genes_id_298,target_is,target
HN3725,ETCM_Target_Genes_id_1499,target_is,target
HN3725,ETCM_Target_Genes_id_1643,target_is,target
HN3725,ETCM_Target_Genes_id_452,target_is,target
HN3725,ETCM_Target_Genes_id_407,target_is,target
HN3725,ETCM_Target_Genes_id_1502,target_is,target
HN3725,ETCM_Target_Genes_id_453,target_is,target
HN3725,ETCM_Target_Genes_id_844,target_is,target
HN3725,ETCM_Target_Genes_id_1425,target_is,target
HN3725,ETCM_Target_Genes_id_943,target_is,target
HN3725,ETCM_Target_Genes_id_97,target_is,target
HN3725,ETCM_Target_Genes_id_194,target_is,target
HN3725,ETCM_Target_Genes_id_1686,target_is,target
HN3725,ETCM_Target_Genes_id_190,target_is,target
HN3725,ETCM_Target_Genes_id_534,target_is,target
HN3725,ETCM_Target_Genes_id_191,target_is,target
HN3725,ETCM_Target_Genes_id_1042,target_is,target
HN3725,ETCM_Target_Genes_id_535,target_is,target
HN3725,ETCM_Target_Genes_id_192,target_is,target
HN3725,ETCM_Target_Genes_id_536,target_is,target
HN3725,ETCM_Target_Genes_id_193,target_is,target
HN3725,ETCM_Target_Genes_id_1451,target_is,target
HN3725,ETCM_Target_Genes_id_1328,target_is,target
HN3725,ETCM_Target_Genes_id_1561,target_is,target
HN3725,ETCM_Target_Genes_id_1482,target_is,target
HN3725,ETCM_Target_Genes_id_195,target_is,target
HN3725,ETCM_Target_Genes_id_879,target_is,target
