:START_ID,:END_ID,relation,:TYPE
ETCM_XHCF_2676,3690,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6953,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5040,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13902,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3257,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11229,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2717,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16537,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1763,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3653,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4545,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13172,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12831,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15501,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19194,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19287,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13304,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1802,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7978,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19298,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17836,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1041,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2355,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8584,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16641,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9779,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4307,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3384,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20199,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19030,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,437,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13207,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8595,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10185,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15864,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14387,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9079,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,18339,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7454,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8696,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16318,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11638,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12860,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,16433,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20568,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6427,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,20739,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,21025,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14654,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3508,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14049,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8713,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,18837,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17156,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10323,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,18579,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5556,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1402,chemical_protein_link,chemical_protein_link
